dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,sum_sines
0.9097900390625,0.0015869140625,0.3214111328125,0.2662353515625,0.0885009765625,0.8062744140625,0.4886474609375,0.7296142578125,0.3526611328125,0.8822021484375,4.433618379031993
0.4097900390625,0.5015869140625,0.8214111328125,0.7662353515625,0.5885009765625,0.3062744140625,0.9886474609375,0.2296142578125,0.8526611328125,0.3822021484375,5.350276788259011
0.2847900390625,0.1265869140625,0.6964111328125,0.8912353515625,0.7135009765625,0.1812744140625,0.3636474609375,0.6046142578125,0.4776611328125,0.5072021484375,4.530857589196084
0.7847900390625,0.6265869140625,0.1964111328125,0.3912353515625,0.2135009765625,0.6812744140625,0.8636474609375,0.1046142578125,0.9776611328125,0.0072021484375,4.412242874679799
0.5347900390625,0.3765869140625,0.9464111328125,0.6412353515625,0.4635009765625,0.9312744140625,0.1136474609375,0.3546142578125,0.7276611328125,0.2572021484375,4.916513578216777
0.0347900390625,0.8765869140625,0.4464111328125,0.1412353515625,0.9635009765625,0.4312744140625,0.6136474609375,0.8546142578125,0.2276611328125,0.7572021484375,4.8578248767089764
0.0504150390625,0.1734619140625,0.1807861328125,0.3131103515625,0.1666259765625,0.2906494140625,0.0355224609375,0.9952392578125,0.9307861328125,0.3353271484375,3.1688116838982605
0.5504150390625,0.6734619140625,0.6807861328125,0.8131103515625,0.6666259765625,0.7906494140625,0.5355224609375,0.4952392578125,0.4307861328125,0.8353271484375,5.976351079714108
0.8004150390625,0.4234619140625,0.4307861328125,0.0631103515625,0.9166259765625,0.5406494140625,0.2855224609375,0.2452392578125,0.1807861328125,0.5853271484375,4.174186150525625
0.3004150390625,0.9234619140625,0.9307861328125,0.5631103515625,0.4166259765625,0.0406494140625,0.7855224609375,0.7452392578125,0.6807861328125,0.0853271484375,4.974805043643441
0.4254150390625,0.2984619140625,0.5557861328125,0.6881103515625,0.2916259765625,0.4156494140625,0.4105224609375,0.1202392578125,0.0557861328125,0.9603271484375,3.954907856026984
0.9254150390625,0.7984619140625,0.0557861328125,0.1881103515625,0.7916259765625,0.9156494140625,0.9105224609375,0.6202392578125,0.5557861328125,0.4603271484375,5.605276098721071
0.6754150390625,0.0484619140625,0.8057861328125,0.9381103515625,0.5416259765625,0.6656494140625,0.1605224609375,0.8702392578125,0.8057861328125,0.2103271484375,5.189053976891224
0.1754150390625,0.5484619140625,0.3057861328125,0.4381103515625,0.0416259765625,0.1656494140625,0.6605224609375,0.3702392578125,0.3057861328125,0.7103271484375,3.556163762712726
0.2379150390625,0.4859619140625,0.8682861328125,0.1256103515625,0.7291259765625,0.1031494140625,0.4730224609375,0.0577392578125,0.1182861328125,0.0228271484375,3.0145454590996104
0.7379150390625,0.9859619140625,0.3682861328125,0.6256103515625,0.2291259765625,0.6031494140625,0.9730224609375,0.5577392578125,0.6182861328125,0.5228271484375,5.681355841603283
0.9879150390625,0.2359619140625,0.6182861328125,0.3756103515625,0.4791259765625,0.8531494140625,0.2230224609375,0.8077392578125,0.8682861328125,0.7728271484375,5.6347868672615675
0.4879150390625,0.7359619140625,0.1182861328125,0.8756103515625,0.9791259765625,0.3531494140625,0.7230224609375,0.3077392578125,0.3682861328125,0.2728271484375,4.79592646586135
0.3629150390625,0.1109619140625,0.4932861328125,0.7506103515625,0.8541259765625,0.2281494140625,0.0980224609375,0.9327392578125,0.9932861328125,0.6478271484375,4.943915494098853
0.8629150390625,0.6109619140625,0.9932861328125,0.2506103515625,0.3541259765625,0.7281494140625,0.5980224609375,0.4327392578125,0.4932861328125,0.1478271484375,5.034657355891167
0.6129150390625,0.3609619140625,0.2432861328125,0.5006103515625,0.1041259765625,0.9781494140625,0.3480224609375,0.1827392578125,0.2432861328125,0.3978271484375,3.7337588377033786
0.1129150390625,0.8609619140625,0.7432861328125,0.0006103515625,0.6041259765625,0.4781494140625,0.8480224609375,0.6827392578125,0.7432861328125,0.8978271484375,5.416226071022795
0.0816650390625,0.3297119140625,0.3370361328125,0.9693603515625,0.3853759765625,0.6968994140625,0.5042724609375,0.1514892578125,0.5870361328125,0.4915771484375,4.238304600501134
0.5816650390625,0.8297119140625,0.8370361328125,0.4693603515625,0.8853759765625,0.1968994140625,0.0042724609375,0.6514892578125,0.0870361328125,0.9915771484375,4.986373302874576
0.8316650390625,0.0797119140625,0.0870361328125,0.7193603515625,0.6353759765625,0.4468994140625,0.7542724609375,0.9014892578125,0.3370361328125,0.7415771484375,5.065316794229685
0.3316650390625,0.5797119140625,0.5870361328125,0.2193603515625,0.1353759765625,0.9468994140625,0.2542724609375,0.4014892578125,0.8370361328125,0.2415771484375,4.21569953729703
0.4566650390625,0.2047119140625,0.9620361328125,0.0943603515625,0.0103759765625,0.5718994140625,0.8792724609375,0.7764892578125,0.4620361328125,0.8665771484375,4.7893698064260475
0.9566650390625,0.7047119140625,0.4620361328125,0.5943603515625,0.5103759765625,0.0718994140625,0.3792724609375,0.2764892578125,0.9620361328125,0.3665771484375,4.853186552289674
0.7066650390625,0.4547119140625,0.7120361328125,0.3443603515625,0.7603759765625,0.3218994140625,0.6292724609375,0.0264892578125,0.7120361328125,0.1165771484375,4.469771369623971
0.2066650390625,0.9547119140625,0.2120361328125,0.8443603515625,0.2603759765625,0.8218994140625,0.1292724609375,0.5264892578125,0.2120361328125,0.6165771484375,4.389336524885586
0.1441650390625,0.0172119140625,0.6495361328125,0.5318603515625,0.9478759765625,0.8843994140625,0.9417724609375,0.8389892578125,0.3995361328125,0.1790771484375,4.978227484046688
0.6441650390625,0.5172119140625,0.1495361328125,0.0318603515625,0.4478759765625,0.3843994140625,0.4417724609375,0.3389892578125,0.8995361328125,0.6790771484375,4.25506864269584
0.8941650390625,0.2672119140625,0.8995361328125,0.7818603515625,0.1978759765625,0.1343994140625,0.6917724609375,0.0889892578125,0.6495361328125,0.9290771484375,4.994611437667641
0.3941650390625,0.7672119140625,0.3995361328125,0.2818603515625,0.6978759765625,0.6343994140625,0.1917724609375,0.5889892578125,0.1495361328125,0.4290771484375,4.2917193096905075
0.2691650390625,0.3922119140625,0.0245361328125,0.4068603515625,0.5728759765625,0.7593994140625,0.5667724609375,0.2139892578125,0.5245361328125,0.5540771484375,4.075200755474262
0.7691650390625,0.8922119140625,0.5245361328125,0.9068603515625,0.0728759765625,0.2593994140625,0.0667724609375,0.7139892578125,0.0245361328125,0.0540771484375,3.891854871133936
0.5191650390625,0.1422119140625,0.2745361328125,0.1568603515625,0.3228759765625,0.0093994140625,0.8167724609375,0.9639892578125,0.2745361328125,0.3040771484375,3.5128276256836757
0.0191650390625,0.6422119140625,0.7745361328125,0.6568603515625,0.8228759765625,0.5093994140625,0.3167724609375,0.4639892578125,0.7745361328125,0.8040771484375,5.327503691413446
0.0269775390625,0.0562744140625,0.2823486328125,0.0396728515625,0.6588134765625,0.8297119140625,0.4339599609375,0.3936767578125,0.6729736328125,0.2806396484375,3.4557473375349046
0.5269775390625,0.5562744140625,0.7823486328125,0.5396728515625,0.1588134765625,0.3297119140625,0.9339599609375,0.8936767578125,0.1729736328125,0.7806396484375,5.190877059475896
0.7769775390625,0.3062744140625,0.0323486328125,0.2896728515625,0.4088134765625,0.0797119140625,0.1839599609375,0.6436767578125,0.4229736328125,0.5306396484375,3.4973897508061125
0.2769775390625,0.8062744140625,0.5323486328125,0.7896728515625,0.9088134765625,0.5797119140625,0.6839599609375,0.1436767578125,0.9229736328125,0.0306396484375,5.152486874403907
0.4019775390625,0.4312744140625,0.9073486328125,0.9146728515625,0.7838134765625,0.9547119140625,0.0589599609375,0.5186767578125,0.2979736328125,0.9056396484375,5.5466982956906214
0.9019775390625,0.9312744140625,0.4073486328125,0.4146728515625,0.2838134765625,0.4547119140625,0.5589599609375,0.0186767578125,0.7979736328125,0.4056396484375,4.764754582369513
0.6519775390625,0.1812744140625,0.6573486328125,0.6646728515625,0.0338134765625,0.2047119140625,0.3089599609375,0.2686767578125,0.5479736328125,0.1556396484375,3.4974512781246916
0.1519775390625,0.6812744140625,0.1573486328125,0.1646728515625,0.5338134765625,0.7047119140625,0.8089599609375,0.7686767578125,0.0479736328125,0.6556396484375,4.334816705848078
0.2144775390625,0.3687744140625,0.7198486328125,0.4771728515625,0.2213134765625,0.5172119140625,0.1214599609375,0.5811767578125,0.3604736328125,0.0931396484375,3.5217118414130275
0.7144775390625,0.8687744140625,0.2198486328125,0.9771728515625,0.7213134765625,0.0172119140625,0.6214599609375,0.0811767578125,0.8604736328125,0.5931396484375,5.123773745573516
0.9644775390625,0.1187744140625,0.9698486328125,0.2271728515625,0.9713134765625,0.2672119140625,0.3714599609375,0.3311767578125,0.6104736328125,0.8431396484375,5.088064468099365
0.4644775390625,0.6187744140625,0.4698486328125,0.7271728515625,0.4713134765625,0.7672119140625,0.8714599609375,0.8311767578125,0.1104736328125,0.3431396484375,5.244381456837133
0.3394775390625,0.2437744140625,0.0948486328125,0.6021728515625,0.3463134765625,0.6422119140625,0.4964599609375,0.4561767578125,0.7354736328125,0.7181396484375,4.419661469802338
0.8394775390625,0.7437744140625,0.5948486328125,0.1021728515625,0.8463134765625,0.1422119140625,0.9964599609375,0.9561767578125,0.2354736328125,0.2181396484375,5.080581772664051
0.5894775390625,0.4937744140625,0.3448486328125,0.8521728515625,0.5963134765625,0.3922119140625,0.2464599609375,0.7061767578125,0.4854736328125,0.4681396484375,4.875232090667135
0.0894775390625,0.9937744140625,0.8448486328125,0.3521728515625,0.0963134765625,0.8922119140625,0.7464599609375,0.2061767578125,0.9854736328125,0.9681396484375,5.436014538586662
0.1207275390625,0.4625244140625,0.1885986328125,0.6334228515625,0.8775634765625,0.1734619140625,0.9027099609375,0.7374267578125,0.8292236328125,0.4368896484375,4.905734802042211
0.6207275390625,0.9625244140625,0.6885986328125,0.1334228515625,0.3775634765625,0.6734619140625,0.4027099609375,0.2374267578125,0.3292236328125,0.9368896484375,4.919242945720736
0.8707275390625,0.2125244140625,0.4385986328125,0.8834228515625,0.1275634765625,0.9234619140625,0.6527099609375,0.4874267578125,0.0792236328125,0.6868896484375,4.887195852568984
0.3707275390625,0.7125244140625,0.9385986328125,0.3834228515625,0.6275634765625,0.4234619140625,0.1527099609375,0.9874267578125,0.5792236328125,0.1868896484375,4.914867183081442
0.4957275390625,0.0875244140625,0.5635986328125,0.2584228515625,0.5025634765625,0.0484619140625,0.5277099609375,0.3624267578125,0.2042236328125,0.8118896484375,3.6694851433826408
0.9957275390625,0.5875244140625,0.0635986328125,0.7584228515625,0.0025634765625,0.5484619140625,0.0277099609375,0.8624267578125,0.7042236328125,0.3118896484375,4.4101592207291125
0.7457275390625,0.3375244140625,0.8135986328125,0.0084228515625,0.2525634765625,0.7984619140625,0.7777099609375,0.6124267578125,0.9542236328125,0.0618896484375,4.865235317026369
0.2457275390625,0.8375244140625,0.3135986328125,0.5084228515625,0.7525634765625,0.2984619140625,0.2777099609375,0.1124267578125,0.4542236328125,0.5618896484375,4.11699235176868
0.1832275390625,0.1500244140625,0.7510986328125,0.8209228515625,0.4400634765625,0.4859619140625,0.5902099609375,0.2999267578125,0.1417236328125,0.2493896484375,3.8789875564328025
0.6832275390625,0.6500244140625,0.2510986328125,0.3209228515625,0.9400634765625,0.9859619140625,0.0902099609375,0.7999267578125,0.6417236328125,0.7493896484375,5.52897683570818
0.9332275390625,0.4000244140625,0.5010986328125,0.5709228515625,0.6900634765625,0.7359619140625,0.8402099609375,0.5499267578125,0.8917236328125,0.9993896484375,6.40837539519511
0.4332275390625,0.9000244140625,0.0010986328125,0.0709228515625,0.1900634765625,0.2359619140625,0.3402099609375,0.0499267578125,0.3917236328125,0.4993896484375,2.9420689707363636
0.3082275390625,0.2750244140625,0.3760986328125,0.1959228515625,0.0650634765625,0.3609619140625,0.9652099609375,0.6749267578125,0.7667236328125,0.6243896484375,4.280489075960981
0.8082275390625,0.7750244140625,0.8760986328125,0.6959228515625,0.5650634765625,0.8609619140625,0.4652099609375,0.1749267578125,0.2667236328125,0.1243896484375,5.136365835105224
0.5582275390625,0.0250244140625,0.1260986328125,0.4459228515625,0.8150634765625,0.6109619140625,0.7152099609375,0.4249267578125,0.0167236328125,0.3743896484375,3.863642964949205
0.0582275390625,0.5250244140625,0.6260986328125,0.9459228515625,0.3150634765625,0.1109619140625,0.2152099609375,0.9249267578125,0.5167236328125,0.8743896484375,4.65038049860464
0.0426025390625,0.2906494140625,0.9854736328125,0.5240478515625,0.5494384765625,0.2203369140625,0.6370849609375,0.7843017578125,0.3135986328125,0.2962646484375,4.305472900726802
0.5426025390625,0.7906494140625,0.4854736328125,0.0240478515625,0.0494384765625,0.7203369140625,0.1370849609375,0.2843017578125,0.8135986328125,0.7962646484375,4.285561491070287
0.7926025390625,0.0406494140625,0.7354736328125,0.7740478515625,0.2994384765625,0.9703369140625,0.8870849609375,0.0343017578125,0.5635986328125,0.5462646484375,5.1061142117006435
0.2926025390625,0.5406494140625,0.2354736328125,0.2740478515625,0.7994384765625,0.4703369140625,0.3870849609375,0.5343017578125,0.0635986328125,0.0462646484375,3.473758241485756
0.4176025390625,0.1656494140625,0.3604736328125,0.3990478515625,0.9244384765625,0.0953369140625,0.7620849609375,0.1593017578125,0.6885986328125,0.9212646484375,4.486079911325648
0.9176025390625,0.6656494140625,0.8604736328125,0.8990478515625,0.4244384765625,0.5953369140625,0.2620849609375,0.6593017578125,0.1885986328125,0.4212646484375,5.393257408576716
0.6676025390625,0.4156494140625,0.1104736328125,0.1490478515625,0.1744384765625,0.8453369140625,0.5120849609375,0.9093017578125,0.4385986328125,0.1712646484375,4.077555293544857
0.1676025390625,0.9156494140625,0.6104736328125,0.6490478515625,0.6744384765625,0.3453369140625,0.0120849609375,0.4093017578125,0.9385986328125,0.6712646484375,4.939194764988296
0.2301025390625,0.1031494140625,0.0479736328125,0.9615478515625,0.1119384765625,0.4078369140625,0.8245849609375,0.2218017578125,0.6260986328125,0.1087646484375,3.35619883378581
0.7301025390625,0.6031494140625,0.5479736328125,0.4615478515625,0.6119384765625,0.9078369140625,0.3245849609375,0.7218017578125,0.1260986328125,0.6087646484375,5.2403805613728
0.9801025390625,0.3531494140625,0.2979736328125,0.7115478515625,0.8619384765625,0.6578369140625,0.5745849609375,0.9718017578125,0.3760986328125,0.8587646484375,5.98723203141947
0.4801025390625,0.8531494140625,0.7979736328125,0.2115478515625,0.3619384765625,0.1578369140625,0.0745849609375,0.4718017578125,0.8760986328125,0.3587646484375,4.30078468511951
0.3551025390625,0.4781494140625,0.6729736328125,0.0865478515625,0.4869384765625,0.2828369140625,0.6995849609375,0.8468017578125,0.2510986328125,0.7337646484375,4.575785166510399
0.8551025390625,0.9781494140625,0.1729736328125,0.5865478515625,0.9869384765625,0.7828369140625,0.1995849609375,0.3468017578125,0.7510986328125,0.2337646484375,5.301578383513844
0.6051025390625,0.2281494140625,0.9229736328125,0.3365478515625,0.7369384765625,0.5328369140625,0.9495849609375,0.0968017578125,0.5010986328125,0.4837646484375,4.957983961358511
0.1051025390625,0.7281494140625,0.4229736328125,0.8365478515625,0.2369384765625,0.0328369140625,0.4495849609375,0.5968017578125,0.0010986328125,0.9837646484375,4.021044577703849
0.0738525390625,0.1968994140625,0.5167236328125,0.1802978515625,0.7681884765625,0.7515869140625,0.1683349609375,0.0655517578125,0.1573486328125,0.3900146484375,3.090352434307799
0.5738525390625,0.6968994140625,0.0167236328125,0.6802978515625,0.2681884765625,0.2515869140625,0.6683349609375,0.5655517578125,0.6573486328125,0.8900146484375,4.888051296132137
0.8238525390625,0.4468994140625,0.7667236328125,0.4302978515625,0.0181884765625,0.0015869140625,0.4183349609375,0.8155517578125,0.9073486328125,0.6400146484375,4.816059863663608
0.3238525390625,0.9468994140625,0.2667236328125,0.9302978515625,0.5181884765625,0.5015869140625,0.9183349609375,0.3155517578125,0.4073486328125,0.1400146484375,4.811991130872309
0.4488525390625,0.3218994140625,0.1417236328125,0.8052978515625,0.6431884765625,0.8765869140625,0.2933349609375,0.9405517578125,0.7823486328125,0.7650146484375,5.475421792053165
0.9488525390625,0.8218994140625,0.6417236328125,0.3052978515625,0.1431884765625,0.3765869140625,0.7933349609375,0.4405517578125,0.2823486328125,0.2650146484375,4.634461237903944
0.6988525390625,0.0718994140625,0.3917236328125,0.5552978515625,0.3931884765625,0.1265869140625,0.0433349609375,0.1905517578125,0.0323486328125,0.0150146484375,2.4136193992689545
0.1988525390625,0.5718994140625,0.8917236328125,0.0552978515625,0.8931884765625,0.6265869140625,0.5433349609375,0.6905517578125,0.5323486328125,0.5150146484375,5.091720208760405
0.1363525390625,0.3843994140625,0.4542236328125,0.3677978515625,0.3306884765625,0.5640869140625,0.3558349609375,0.8780517578125,0.8448486328125,0.2025146484375,4.235470886120303
0.6363525390625,0.8843994140625,0.9542236328125,0.8677978515625,0.8306884765625,0.0640869140625,0.8558349609375,0.3780517578125,0.3448486328125,0.7025146484375,5.857433646639148
0.8863525390625,0.1343994140625,0.2042236328125,0.1177978515625,0.5806884765625,0.3140869140625,0.1058349609375,0.1280517578125,0.0948486328125,0.9525146484375,3.2295681954961872
0.3863525390625,0.6343994140625,0.7042236328125,0.6177978515625,0.0806884765625,0.8140869140625,0.6058349609375,0.6280517578125,0.5948486328125,0.4525146484375,5.158519921320891
0.2613525390625,0.0093994140625,0.8292236328125,0.7427978515625,0.2056884765625,0.6890869140625,0.2308349609375,0.0030517578125,0.2198486328125,0.5775146484375,3.5174865547912515
0.7613525390625,0.5093994140625,0.3292236328125,0.2427978515625,0.7056884765625,0.1890869140625,0.7308349609375,0.5030517578125,0.7198486328125,0.0775146484375,4.464103158879053
0.5113525390625,0.2593994140625,0.5792236328125,0.9927978515625,0.9556884765625,0.4390869140625,0.4808349609375,0.7530517578125,0.9698486328125,0.3275146484375,5.6654930002796124
0.0113525390625,0.7593994140625,0.0792236328125,0.4927978515625,0.4556884765625,0.9390869140625,0.9808349609375,0.2530517578125,0.4698486328125,0.8275146484375,4.769496610756408
0.0152587890625,0.2398681640625,0.8175048828125,0.9263916015625,0.9127197265625,0.0445556640625,0.0941162109375,0.4288330078125,0.0362548828125,0.5345458984375,3.6729269323404243
0.5152587890625,0.7398681640625,0.3175048828125,0.4263916015625,0.4127197265625,0.5445556640625,0.5941162109375,0.9288330078125,0.5362548828125,0.0345458984375,4.718033719541073
0.7652587890625,0.4898681640625,0.5675048828125,0.6763916015625,0.1627197265625,0.7945556640625,0.3441162109375,0.6788330078125,0.7862548828125,0.2845458984375,5.155985031173298
0.2652587890625,0.9898681640625,0.0675048828125,0.1763916015625,0.6627197265625,0.2945556640625,0.8441162109375,0.1788330078125,0.2862548828125,0.7845458984375,4.160753324827602
0.3902587890625,0.3648681640625,0.4425048828125,0.0513916015625,0.5377197265625,0.1695556640625,0.4691162109375,0.5538330078125,0.9112548828125,0.1595458984375,3.8249430035692638
0.8902587890625,0.8648681640625,0.9425048828125,0.5513916015625,0.0377197265625,0.6695556640625,0.9691162109375,0.0538330078125,0.4112548828125,0.6595458984375,5.420209530961618
0.6402587890625,0.1148681640625,0.1925048828125,0.3013916015625,0.2877197265625,0.9195556640625,0.2191162109375,0.3038330078125,0.1612548828125,0.9095458984375,3.7456137501781277
0.1402587890625,0.6148681640625,0.6925048828125,0.8013916015625,0.7877197265625,0.4195556640625,0.7191162109375,0.8038330078125,0.6612548828125,0.4095458984375,5.58058517565986
0.2027587890625,0.4273681640625,0.1300048828125,0.6138916015625,0.4752197265625,0.3570556640625,0.4066162109375,0.6163330078125,0.9737548828125,0.8470458984375,4.678472758511423
0.7027587890625,0.9273681640625,0.6300048828125,0.1138916015625,0.9752197265625,0.8570556640625,0.9066162109375,0.1163330078125,0.4737548828125,0.3470458984375,5.432752097322967
0.9527587890625,0.1773681640625,0.3800048828125,0.8638916015625,0.7252197265625,0.6070556640625,0.1566162109375,0.3663330078125,0.2237548828125,0.0970458984375,4.189466192970856
0.4527587890625,0.6773681640625,0.8800048828125,0.3638916015625,0.2252197265625,0.1070556640625,0.6566162109375,0.8663330078125,0.7237548828125,0.5970458984375,5.117824198532354
0.3277587890625,0.0523681640625,0.5050048828125,0.4888916015625,0.1002197265625,0.4820556640625,0.0316162109375,0.4913330078125,0.0987548828125,0.4720458984375,2.9480955166113825
0.8277587890625,0.5523681640625,0.0050048828125,0.9888916015625,0.6002197265625,0.9820556640625,0.5316162109375,0.9913330078125,0.5987548828125,0.9720458984375,6.231347023694989
0.5777587890625,0.3023681640625,0.7550048828125,0.2388916015625,0.8502197265625,0.7320556640625,0.2816162109375,0.7413330078125,0.8487548828125,0.7220458984375,5.550232901541708
0.0777587890625,0.8023681640625,0.2550048828125,0.7388916015625,0.3502197265625,0.2320556640625,0.7816162109375,0.2413330078125,0.3487548828125,0.2220458984375,3.800864702626071
0.1090087890625,0.2711181640625,0.6612548828125,0.2701416015625,0.6314697265625,0.9508056640625,0.5628662109375,0.7100830078125,0.4425048828125,0.6282958984375,4.863273664215388
0.6090087890625,0.7711181640625,0.1612548828125,0.7701416015625,0.1314697265625,0.4508056640625,0.0628662109375,0.2100830078125,0.9425048828125,0.1282958984375,3.9009113231053334
0.8590087890625,0.0211181640625,0.9112548828125,0.0201416015625,0.3814697265625,0.2008056640625,0.8128662109375,0.4600830078125,0.6925048828125,0.3782958984375,4.338556826812009
0.3590087890625,0.5211181640625,0.4112548828125,0.5201416015625,0.8814697265625,0.7008056640625,0.3128662109375,0.9600830078125,0.1925048828125,0.8782958984375,5.250463895064138
0.4840087890625,0.1461181640625,0.0362548828125,0.6451416015625,0.7564697265625,0.8258056640625,0.9378662109375,0.3350830078125,0.5675048828125,0.0032958984375,4.345912012242216
0.9840087890625,0.6461181640625,0.5362548828125,0.1451416015625,0.2564697265625,0.3258056640625,0.4378662109375,0.8350830078125,0.0675048828125,0.5032958984375,4.379236636388151
0.7340087890625,0.3961181640625,0.2862548828125,0.8951416015625,0.0064697265625,0.0758056640625,0.6878662109375,0.5850830078125,0.3175048828125,0.7532958984375,4.383955827946035
0.2340087890625,0.8961181640625,0.7862548828125,0.3951416015625,0.5064697265625,0.5758056640625,0.1878662109375,0.0850830078125,0.8175048828125,0.2532958984375,4.386822880220269
0.1715087890625,0.0836181640625,0.3487548828125,0.2076416015625,0.1939697265625,0.6383056640625,0.8753662109375,0.2725830078125,0.5050048828125,0.9407958984375,3.919498981455188
0.6715087890625,0.5836181640625,0.8487548828125,0.7076416015625,0.6939697265625,0.1383056640625,0.3753662109375,0.7725830078125,0.0050048828125,0.4407958984375,4.847439993827997
0.9215087890625,0.3336181640625,0.0987548828125,0.4576416015625,0.9439697265625,0.3883056640625,0.6253662109375,0.5225830078125,0.2550048828125,0.1907958984375,4.3793252884501035
0.4215087890625,0.8336181640625,0.5987548828125,0.9576416015625,0.4439697265625,0.8883056640625,0.1253662109375,0.0225830078125,0.7550048828125,0.6907958984375,5.206551212137491
0.2965087890625,0.4586181640625,0.9737548828125,0.8326416015625,0.3189697265625,0.5133056640625,0.5003662109375,0.6475830078125,0.3800048828125,0.3157958984375,4.870760200188034
0.7965087890625,0.9586181640625,0.4737548828125,0.3326416015625,0.8189697265625,0.0133056640625,0.0003662109375,0.1475830078125,0.8800048828125,0.8157958984375,4.706264566792909
0.5465087890625,0.2086181640625,0.7237548828125,0.5826416015625,0.5689697265625,0.2633056640625,0.7503662109375,0.3975830078125,0.6300048828125,0.5657958984375,4.932622821611346
0.0465087890625,0.7086181640625,0.2237548828125,0.0826416015625,0.0689697265625,0.7633056640625,0.2503662109375,0.8975830078125,0.1300048828125,0.0657958984375,2.9869144497359885
0.0621337890625,0.4742431640625,0.3956298828125,0.3795166015625,0.8033447265625,0.9039306640625,0.8284912109375,0.7569580078125,0.9581298828125,0.5189208984375,5.517753220369632
0.5621337890625,0.9742431640625,0.8956298828125,0.8795166015625,0.3033447265625,0.4039306640625,0.3284912109375,0.2569580078125,0.4581298828125,0.0189208984375,4.64099937987729
0.8121337890625,0.2242431640625,0.1456298828125,0.1295166015625,0.0533447265625,0.1539306640625,0.5784912109375,0.0069580078125,0.2081298828125,0.2689208984375,2.4550797128293054
0.3121337890625,0.7242431640625,0.6456298828125,0.6295166015625,0.5533447265625,0.6539306640625,0.0784912109375,0.5069580078125,0.7081298828125,0.7689208984375,5.20366644283549
0.4371337890625,0.0992431640625,0.7706298828125,0.5045166015625,0.6783447265625,0.7789306640625,0.7034912109375,0.1319580078125,0.0831298828125,0.1439208984375,4.037338447045354
0.9371337890625,0.5992431640625,0.2706298828125,0.0045166015625,0.1783447265625,0.2789306640625,0.2034912109375,0.6319580078125,0.5831298828125,0.6439208984375,4.038256168880153
0.6871337890625,0.3492431640625,0.5206298828125,0.7545166015625,0.4283447265625,0.0289306640625,0.9534912109375,0.8819580078125,0.8331298828125,0.8939208984375,5.710166189102328
0.1871337890625,0.8492431640625,0.0206298828125,0.2545166015625,0.9283447265625,0.5289306640625,0.4534912109375,0.3819580078125,0.3331298828125,0.3939208984375,4.036128914318908
0.2496337890625,0.1617431640625,0.5831298828125,0.0670166015625,0.3658447265625,0.7164306640625,0.6409912109375,0.1944580078125,0.0206298828125,0.8314208984375,3.5908719377926106
0.7496337890625,0.6617431640625,0.0831298828125,0.5670166015625,0.8658447265625,0.2164306640625,0.1409912109375,0.6944580078125,0.5206298828125,0.3314208984375,4.4957109323696605
0.9996337890625,0.4117431640625,0.8331298828125,0.3170166015625,0.6158447265625,0.4664306640625,0.8909912109375,0.9444580078125,0.7706298828125,0.0814208984375,5.686395956518184
0.4996337890625,0.9117431640625,0.3331298828125,0.8170166015625,0.1158447265625,0.9664306640625,0.3909912109375,0.4444580078125,0.2706298828125,0.5814208984375,4.891858693460301
0.3746337890625,0.2867431640625,0.2081298828125,0.9420166015625,0.2408447265625,0.5914306640625,0.7659912109375,0.8194580078125,0.8956298828125,0.4564208984375,5.105579050504619
0.8746337890625,0.7867431640625,0.7081298828125,0.4420166015625,0.7408447265625,0.0914306640625,0.2659912109375,0.3194580078125,0.3956298828125,0.9564208984375,5.099199161850191
0.6246337890625,0.0367431640625,0.4581298828125,0.6920166015625,0.9908447265625,0.3414306640625,0.5159912109375,0.0694580078125,0.1456298828125,0.7064208984375,4.230253071477627
0.1246337890625,0.5367431640625,0.9581298828125,0.1920166015625,0.4908447265625,0.8414306640625,0.0159912109375,0.5694580078125,0.6456298828125,0.2064208984375,4.223401909128524
0.0933837890625,0.0054931640625,0.1143798828125,0.7857666015625,0.5220947265625,0.1226806640625,0.3597412109375,0.1007080078125,0.5518798828125,0.6751708984375,3.1431987765149945
0.5933837890625,0.5054931640625,0.6143798828125,0.2857666015625,0.0220947265625,0.6226806640625,0.8597412109375,0.6007080078125,0.0518798828125,0.1751708984375,4.056094649522936
0.8433837890625,0.2554931640625,0.3643798828125,0.5357666015625,0.2720947265625,0.8726806640625,0.1097412109375,0.8507080078125,0.3018798828125,0.4251708984375,4.472355408914748
0.3433837890625,0.7554931640625,0.8643798828125,0.0357666015625,0.7720947265625,0.3726806640625,0.6097412109375,0.3507080078125,0.8018798828125,0.9251708984375,5.314132069400957
0.4683837890625,0.3804931640625,0.7393798828125,0.1607666015625,0.8970947265625,0.2476806640625,0.2347412109375,0.9757080078125,0.4268798828125,0.0501708984375,4.2082745221845395
0.9683837890625,0.8804931640625,0.2393798828125,0.6607666015625,0.3970947265625,0.7476806640625,0.7347412109375,0.4757080078125,0.9268798828125,0.5501708984375,5.963473941667443
0.7183837890625,0.1304931640625,0.9893798828125,0.4107666015625,0.1470947265625,0.9976806640625,0.4847412109375,0.2257080078125,0.6768798828125,0.8001708984375,5.043685006102103
0.2183837890625,0.6304931640625,0.4893798828125,0.9107666015625,0.6470947265625,0.4976806640625,0.9847412109375,0.7257080078125,0.1768798828125,0.3001708984375,5.114944443708393
