dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,sum_sines
0.5533447265625,0.5767822265625,0.9669189453125,0.4000244140625,0.0953369140625,0.2545166015625,0.2884521484375,0.8028564453125,3.634228329920267
0.8033447265625,0.3267822265625,0.2169189453125,0.6500244140625,0.3453369140625,0.0045166015625,0.5384521484375,0.5528564453125,3.242065572638749
0.3033447265625,0.8267822265625,0.7169189453125,0.1500244140625,0.8453369140625,0.5045166015625,0.0384521484375,0.0528564453125,3.1638508343817153
0.4283447265625,0.4517822265625,0.8419189453125,0.0250244140625,0.9703369140625,0.8795166015625,0.6634521484375,0.6778564453125,4.461351753107829
0.9283447265625,0.9517822265625,0.3419189453125,0.5250244140625,0.4703369140625,0.3795166015625,0.1634521484375,0.1778564453125,3.6149135694005157
0.6783447265625,0.2017822265625,0.5919189453125,0.2750244140625,0.2203369140625,0.1295166015625,0.9134521484375,0.4278564453125,3.211698156852555
0.1783447265625,0.7017822265625,0.0919189453125,0.7750244140625,0.7203369140625,0.6295166015625,0.4134521484375,0.9278564453125,4.065005274924374
0.2408447265625,0.2642822265625,0.5294189453125,0.5875244140625,0.0328369140625,0.5670166015625,0.7259521484375,0.7403564453125,3.4674215674758386
0.7408447265625,0.7642822265625,0.0294189453125,0.0875244140625,0.5328369140625,0.0670166015625,0.2259521484375,0.2403564453125,2.5207866290359915
0.9908447265625,0.0142822265625,0.7794189453125,0.8375244140625,0.7828369140625,0.3170166015625,0.9759521484375,0.4903564453125,4.612828407704371
0.4908447265625,0.5142822265625,0.2794189453125,0.3375244140625,0.2828369140625,0.8170166015625,0.4759521484375,0.9903564453125,3.872825165589938
0.3658447265625,0.1392822265625,0.1544189453125,0.4625244140625,0.4078369140625,0.6920166015625,0.8509521484375,0.3653564453125,3.240491727135565
0.8658447265625,0.6392822265625,0.6544189453125,0.9625244140625,0.9078369140625,0.1920166015625,0.3509521484375,0.8653564453125,4.871729198826598
0.6158447265625,0.3892822265625,0.4044189453125,0.2125244140625,0.6578369140625,0.4420166015625,0.6009521484375,0.6153564453125,3.743432941051333
0.1158447265625,0.8892822265625,0.9044189453125,0.7125244140625,0.1578369140625,0.9420166015625,0.1009521484375,0.1153564453125,3.513827529040495
0.0845947265625,0.4205322265625,0.0606689453125,0.3062744140625,0.8140869140625,0.2232666015625,0.2572021484375,0.5841064453125,2.6092257805161485
0.5845947265625,0.9205322265625,0.5606689453125,0.8062744140625,0.3140869140625,0.7232666015625,0.7572021484375,0.0841064453125,4.342934881867481
0.8345947265625,0.1705322265625,0.3106689453125,0.0562744140625,0.0640869140625,0.9732666015625,0.0072021484375,0.3341064453125,2.4985698782543695
0.3345947265625,0.6705322265625,0.8106689453125,0.5562744140625,0.5640869140625,0.4732666015625,0.5072021484375,0.8341064453125,4.419434399223494
0.4595947265625,0.0455322265625,0.6856689453125,0.6812744140625,0.6890869140625,0.0982666015625,0.1322021484375,0.4591064453125,3.0609816791797146
0.9595947265625,0.5455322265625,0.1856689453125,0.1812744140625,0.1890869140625,0.5982666015625,0.6322021484375,0.9591064453125,3.863494128834813
0.7095947265625,0.2955322265625,0.9356689453125,0.9312744140625,0.4390869140625,0.8482666015625,0.3822021484375,0.7091064453125,4.749521659585298
0.2095947265625,0.7955322265625,0.4356689453125,0.4312744140625,0.9390869140625,0.3482666015625,0.8822021484375,0.2091064453125,3.8903597681521176
0.1470947265625,0.2330322265625,0.9981689453125,0.2437744140625,0.2515869140625,0.4107666015625,0.1947021484375,0.3966064453125,2.6873593712906074
0.6470947265625,0.7330322265625,0.4981689453125,0.7437744140625,0.7515869140625,0.9107666015625,0.6947021484375,0.8966064453125,5.3210279551069375
0.8970947265625,0.4830322265625,0.7481689453125,0.4937744140625,0.5015869140625,0.6607666015625,0.4447021484375,0.6466064453125,4.527445203712619
0.3970947265625,0.9830322265625,0.2481689453125,0.9937744140625,0.0015869140625,0.1607666015625,0.9447021484375,0.1466064453125,3.4207098984814754
0.2720947265625,0.3580322265625,0.3731689453125,0.8687744140625,0.1265869140625,0.2857666015625,0.3197021484375,0.5216064453125,2.9679873550413434
0.7720947265625,0.8580322265625,0.8731689453125,0.3687744140625,0.6265869140625,0.7857666015625,0.8197021484375,0.0216064453125,4.627333897092154
0.5220947265625,0.1080322265625,0.1231689453125,0.6187744140625,0.8765869140625,0.5357666015625,0.0697021484375,0.2716064453125,2.926399277379472
0.0220947265625,0.6080322265625,0.6231689453125,0.1187744140625,0.3765869140625,0.0357666015625,0.5697021484375,0.7716064453125,2.9356296864529536
0.0299072265625,0.1939697265625,0.0684814453125,0.7359619140625,0.1031494140625,0.3717041015625,0.6868896484375,0.8419189453125,2.8086149243157474
0.5299072265625,0.6939697265625,0.5684814453125,0.2359619140625,0.6031494140625,0.8717041015625,0.1868896484375,0.3419189453125,3.7709432438017245
0.7799072265625,0.4439697265625,0.3184814453125,0.9859619140625,0.8531494140625,0.6217041015625,0.9368896484375,0.0919189453125,4.5129552168461124
0.2799072265625,0.9439697265625,0.8184814453125,0.4859619140625,0.3531494140625,0.1217041015625,0.4368896484375,0.5919189453125,3.7316639330208323
0.4049072265625,0.3189697265625,0.6934814453125,0.3609619140625,0.4781494140625,0.4967041015625,0.8118896484375,0.2169189453125,3.577392635728887
0.9049072265625,0.8189697265625,0.1934814453125,0.8609619140625,0.9781494140625,0.9967041015625,0.3118896484375,0.7169189453125,5.100630377412888
0.6549072265625,0.0689697265625,0.9434814453125,0.1109619140625,0.7281494140625,0.7467041015625,0.5618896484375,0.9669189453125,4.298980913754754
0.1549072265625,0.5689697265625,0.4434814453125,0.6109619140625,0.2281494140625,0.2467041015625,0.0618896484375,0.4669189453125,2.678166939475114
0.2174072265625,0.3814697265625,0.8809814453125,0.7984619140625,0.5406494140625,0.0592041015625,0.8743896484375,0.1544189453125,3.5704515703960915
0.7174072265625,0.8814697265625,0.3809814453125,0.2984619140625,0.0406494140625,0.5592041015625,0.3743896484375,0.6544189453125,3.640542653677571
0.9674072265625,0.1314697265625,0.6309814453125,0.5484619140625,0.2906494140625,0.8092041015625,0.6243896484375,0.9044189453125,4.446802380369984
0.4674072265625,0.6314697265625,0.1309814453125,0.0484619140625,0.7906494140625,0.3092041015625,0.1243896484375,0.4044189453125,2.7526195773442854
0.3424072265625,0.0064697265625,0.2559814453125,0.1734619140625,0.9156494140625,0.1842041015625,0.7493896484375,0.7794189453125,3.128194413739271
0.8424072265625,0.5064697265625,0.7559814453125,0.6734619140625,0.4156494140625,0.6842041015625,0.2493896484375,0.2794189453125,4.0994900596912025
0.5924072265625,0.2564697265625,0.0059814453125,0.4234619140625,0.1656494140625,0.9342041015625,0.9993896484375,0.0294189453125,3.0685023060712187
0.0924072265625,0.7564697265625,0.5059814453125,0.9234619140625,0.6656494140625,0.4342041015625,0.4993896484375,0.5294189453125,4.083174609325176
0.1236572265625,0.2877197265625,0.4122314453125,0.0797119140625,0.3218994140625,0.6529541015625,0.1556396484375,0.0606689453125,2.026939354716986
0.6236572265625,0.7877197265625,0.9122314453125,0.5797119140625,0.8218994140625,0.1529541015625,0.6556396484375,0.5606689453125,4.657626501110694
0.8736572265625,0.0377197265625,0.1622314453125,0.3297119140625,0.5718994140625,0.4029541015625,0.4056396484375,0.8106689453125,3.34240667595772
0.3736572265625,0.5377197265625,0.6622314453125,0.8297119140625,0.0718994140625,0.9029541015625,0.9056396484375,0.3106689453125,4.179329644797074
0.4986572265625,0.1627197265625,0.7872314453125,0.9547119140625,0.1968994140625,0.5279541015625,0.2806396484375,0.9356689453125,3.9461616669638957
0.9986572265625,0.6627197265625,0.2872314453125,0.4547119140625,0.6968994140625,0.0279541015625,0.7806396484375,0.4356689453125,3.974054128662982
0.7486572265625,0.4127197265625,0.5372314453125,0.7047119140625,0.9468994140625,0.2779541015625,0.0306396484375,0.1856689453125,3.542567392572262
0.2486572265625,0.9127197265625,0.0372314453125,0.2047119140625,0.4468994140625,0.7779541015625,0.5306396484375,0.6856689453125,3.551051757612301
0.1861572265625,0.1002197265625,0.5997314453125,0.3922119140625,0.7593994140625,0.9654541015625,0.3431396484375,0.9981689453125,3.9195090539879027
0.6861572265625,0.6002197265625,0.0997314453125,0.8922119140625,0.2593994140625,0.4654541015625,0.8431396484375,0.4981689453125,4.006302450152065
0.9361572265625,0.3502197265625,0.8497314453125,0.1422119140625,0.0093994140625,0.2154541015625,0.0931396484375,0.2481689453125,2.603050891490529
0.4361572265625,0.8502197265625,0.3497314453125,0.6422119140625,0.5093994140625,0.7154541015625,0.5931396484375,0.7481689453125,4.498376876690889
0.3111572265625,0.4752197265625,0.2247314453125,0.5172119140625,0.6343994140625,0.8404541015625,0.2181396484375,0.1231689453125,3.157909081986591
0.8111572265625,0.9752197265625,0.7247314453125,0.0172119140625,0.1343994140625,0.3404541015625,0.7181396484375,0.6231689453125,3.94256185015227
0.5611572265625,0.2252197265625,0.4747314453125,0.7672119140625,0.3843994140625,0.0904541015625,0.4681396484375,0.8731689453125,3.589646037538116
0.0611572265625,0.7252197265625,0.9747314453125,0.2672119140625,0.8843994140625,0.5904541015625,0.9681396484375,0.3731689453125,4.334687019639214
0.0455322265625,0.4595947265625,0.6466064453125,0.1890869140625,0.2437744140625,0.6998291015625,0.3900146484375,0.4825439453125,3.009235186815249
0.5455322265625,0.9595947265625,0.1466064453125,0.6890869140625,0.7437744140625,0.1998291015625,0.8900146484375,0.9825439453125,4.604311647937482
0.7955322265625,0.2095947265625,0.8966064453125,0.4390869140625,0.9937744140625,0.4498291015625,0.1400146484375,0.7325439453125,4.209849255966986
0.2955322265625,0.7095947265625,0.3966064453125,0.9390869140625,0.4937744140625,0.9498291015625,0.6400146484375,0.2325439453125,4.251014919501607
0.4205322265625,0.0845947265625,0.0216064453125,0.8140869140625,0.3687744140625,0.5748291015625,0.0150146484375,0.6075439453125,2.7314746315254648
0.9205322265625,0.5845947265625,0.5216064453125,0.3140869140625,0.8687744140625,0.0748291015625,0.5150146484375,0.1075439453125,3.5931889001729074
0.6705322265625,0.3345947265625,0.2716064453125,0.5640869140625,0.6187744140625,0.3248291015625,0.2650146484375,0.3575439453125,3.263795256403042
0.1705322265625,0.8345947265625,0.7716064453125,0.0640869140625,0.1187744140625,0.8248291015625,0.7650146484375,0.8575439453125,3.9737745729873883
0.2330322265625,0.1470947265625,0.3341064453125,0.2515869140625,0.6812744140625,0.8873291015625,0.0775146484375,0.5450439453125,2.9554241486995094
0.7330322265625,0.6470947265625,0.8341064453125,0.7515869140625,0.1812744140625,0.3873291015625,0.5775146484375,0.0450439453125,3.8444646609405
0.9830322265625,0.3970947265625,0.0841064453125,0.0015869140625,0.4312744140625,0.1373291015625,0.3275146484375,0.2950439453125,2.4719169658711913
0.4830322265625,0.8970947265625,0.5841064453125,0.5015869140625,0.9312744140625,0.6373291015625,0.8275146484375,0.7950439453125,5.125834398498931
0.3580322265625,0.2720947265625,0.9591064453125,0.6265869140625,0.8062744140625,0.7623291015625,0.4525146484375,0.4200439453125,4.281594043157672
0.8580322265625,0.7720947265625,0.4591064453125,0.1265869140625,0.3062744140625,0.2623291015625,0.9525146484375,0.9200439453125,4.19493425238121
0.6080322265625,0.0220947265625,0.7091064453125,0.8765869140625,0.0562744140625,0.0123291015625,0.2025146484375,0.6700439453125,2.903789175641493
0.1080322265625,0.5220947265625,0.2091064453125,0.3765869140625,0.5562744140625,0.5123291015625,0.7025146484375,0.1700439453125,3.015452941886151
0.0767822265625,0.0533447265625,0.8653564453125,0.5953369140625,0.4625244140625,0.2935791015625,0.9212646484375,0.6387939453125,3.5803238962840878
0.5767822265625,0.5533447265625,0.3653564453125,0.0953369140625,0.9625244140625,0.7935791015625,0.4212646484375,0.1387939453125,3.604108343848983
0.8267822265625,0.3033447265625,0.6153564453125,0.8453369140625,0.7125244140625,0.5435791015625,0.6712646484375,0.3887939453125,4.531912182083906
0.3267822265625,0.8033447265625,0.1153564453125,0.3453369140625,0.2125244140625,0.0435791015625,0.1712646484375,0.8887939453125,2.695528271144788
0.4517822265625,0.4283447265625,0.4903564453125,0.4703369140625,0.0875244140625,0.4185791015625,0.5462646484375,0.2637939453125,3.0501818712165187
0.9517822265625,0.9283447265625,0.9903564453125,0.9703369140625,0.5875244140625,0.9185791015625,0.0462646484375,0.7637939453125,5.363334673028062
0.7017822265625,0.1783447265625,0.2403564453125,0.2203369140625,0.8375244140625,0.6685791015625,0.7962646484375,0.5137939453125,3.848681454672377
0.2017822265625,0.6783447265625,0.7403564453125,0.7203369140625,0.3375244140625,0.1685791015625,0.2962646484375,0.0137939453125,2.966786912521446
0.1392822265625,0.3658447265625,0.1778564453125,0.9078369140625,0.9000244140625,0.1060791015625,0.6087646484375,0.3262939453125,3.2432766717768655
0.6392822265625,0.8658447265625,0.6778564453125,0.4078369140625,0.4000244140625,0.6060791015625,0.1087646484375,0.8262939453125,4.18507752911121
0.8892822265625,0.1158447265625,0.4278564453125,0.6578369140625,0.1500244140625,0.8560791015625,0.8587646484375,0.5762939453125,4.125230667401767
0.3892822265625,0.6158447265625,0.9278564453125,0.1578369140625,0.6500244140625,0.3560791015625,0.3587646484375,0.0762939453125,3.295837271948769
0.2642822265625,0.2408447265625,0.5528564453125,0.0328369140625,0.5250244140625,0.2310791015625,0.9837646484375,0.7012939453125,3.265748327854725
0.7642822265625,0.7408447265625,0.0528564453125,0.5328369140625,0.0250244140625,0.7310791015625,0.4837646484375,0.2012939453125,3.2854889601117847
0.5142822265625,0.4908447265625,0.8028564453125,0.2828369140625,0.2750244140625,0.9810791015625,0.7337646484375,0.4512939453125,4.170174255856757
0.0142822265625,0.9908447265625,0.3028564453125,0.7828369140625,0.7750244140625,0.4810791015625,0.2337646484375,0.9512939453125,4.062590646971593
0.0103759765625,0.0103759765625,0.5333251953125,0.3570556640625,0.3570556640625,0.5006103515625,0.8470458984375,0.8692626953125,3.2213272066664116
0.5103759765625,0.5103759765625,0.0333251953125,0.8570556640625,0.8570556640625,0.0006103515625,0.3470458984375,0.3692626953125,3.223825875238802
0.7603759765625,0.2603759765625,0.7833251953125,0.1070556640625,0.6070556640625,0.2506103515625,0.5970458984375,0.1192626953125,3.2587575452079443
0.2603759765625,0.7603759765625,0.2833251953125,0.6070556640625,0.1070556640625,0.7506103515625,0.0970458984375,0.6192626953125,3.2629043419543553
0.3853759765625,0.3853759765625,0.1583251953125,0.7320556640625,0.2320556640625,0.6256103515625,0.7220458984375,0.2442626953125,3.2962128427701067
0.8853759765625,0.8853759765625,0.6583251953125,0.2320556640625,0.7320556640625,0.1256103515625,0.2220458984375,0.7442626953125,4.081413297511036
0.6353759765625,0.1353759765625,0.4083251953125,0.9820556640625,0.9820556640625,0.3756103515625,0.9720458984375,0.9942626953125,4.820035324333576
0.1353759765625,0.6353759765625,0.9083251953125,0.4820556640625,0.4820556640625,0.8756103515625,0.4720458984375,0.4942626953125,4.141147574930389
0.1978759765625,0.3228759765625,0.4708251953125,0.1695556640625,0.7945556640625,0.8131103515625,0.6595458984375,0.1817626953125,3.3697508711696877
0.6978759765625,0.8228759765625,0.9708251953125,0.6695556640625,0.2945556640625,0.3131103515625,0.1595458984375,0.6817626953125,4.209052595705148
0.9478759765625,0.0728759765625,0.2208251953125,0.4195556640625,0.0445556640625,0.0631103515625,0.9095458984375,0.9317626953125,3.2108860381055457
0.4478759765625,0.5728759765625,0.7208251953125,0.9195556640625,0.5445556640625,0.5631103515625,0.4095458984375,0.4317626953125,4.2989624381899905
0.3228759765625,0.1978759765625,0.8458251953125,0.7945556640625,0.6695556640625,0.9381103515625,0.7845458984375,0.8067626953125,4.83158833417756
0.8228759765625,0.6978759765625,0.3458251953125,0.2945556640625,0.1695556640625,0.4381103515625,0.2845458984375,0.3067626953125,3.1806534934879345
0.5728759765625,0.4478759765625,0.5958251953125,0.5445556640625,0.4195556640625,0.1881103515625,0.5345458984375,0.0567626953125,3.214873275068746
0.0728759765625,0.9478759765625,0.0958251953125,0.0445556640625,0.9195556640625,0.6881103515625,0.0345458984375,0.5567626953125,3.0185998244389727
0.1041259765625,0.4791259765625,0.9395751953125,0.9508056640625,0.0758056640625,0.4693603515625,0.3157958984375,0.0255126953125,3.050265051396189
0.6041259765625,0.9791259765625,0.4395751953125,0.4508056640625,0.5758056640625,0.9693603515625,0.8157958984375,0.5255126953125,4.858261618991561
0.8541259765625,0.2291259765625,0.6895751953125,0.7008056640625,0.8258056640625,0.7193603515625,0.0657958984375,0.7755126953125,4.421995264841694
0.3541259765625,0.7291259765625,0.1895751953125,0.2008056640625,0.3258056640625,0.2193603515625,0.5657958984375,0.2755126953125,2.7466950793621026
0.4791259765625,0.1041259765625,0.3145751953125,0.0758056640625,0.4508056640625,0.3443603515625,0.1907958984375,0.9005126953125,2.6966587018845947
0.9791259765625,0.6041259765625,0.8145751953125,0.5758056640625,0.9508056640625,0.8443603515625,0.6907958984375,0.4005126953125,5.258469684827179
0.7291259765625,0.3541259765625,0.0645751953125,0.3258056640625,0.7008056640625,0.5943603515625,0.4407958984375,0.1505126953125,3.1790083552635204
0.2291259765625,0.8541259765625,0.5645751953125,0.8258056640625,0.2008056640625,0.0943603515625,0.9407958984375,0.6505126953125,3.958575708510162
0.1666259765625,0.1666259765625,0.0020751953125,0.5133056640625,0.5133056640625,0.1568603515625,0.1282958984375,0.9630126953125,2.4209841574029785
0.6666259765625,0.6666259765625,0.5020751953125,0.0133056640625,0.0133056640625,0.6568603515625,0.6282958984375,0.4630126953125,3.38957795245586
0.9166259765625,0.4166259765625,0.2520751953125,0.7633056640625,0.2633056640625,0.9068603515625,0.3782958984375,0.2130126953125,3.767547706129669
0.4166259765625,0.9166259765625,0.7520751953125,0.2633056640625,0.7633056640625,0.4068603515625,0.8782958984375,0.7130126953125,4.652468973931155
0.2916259765625,0.2916259765625,0.6270751953125,0.3883056640625,0.8883056640625,0.0318603515625,0.2532958984375,0.0880126953125,2.6867738562938945
0.7916259765625,0.7916259765625,0.1270751953125,0.8883056640625,0.3883056640625,0.5318603515625,0.7532958984375,0.5880126953125,4.4502447744609945
0.5416259765625,0.0416259765625,0.8770751953125,0.1383056640625,0.1383056640625,0.7818603515625,0.0032958984375,0.8380126953125,3.0529580790784294
0.0416259765625,0.5416259765625,0.3770751953125,0.6383056640625,0.6383056640625,0.2818603515625,0.5032958984375,0.3380126953125,3.2090890532975864
0.0572509765625,0.2760009765625,0.2364501953125,0.8414306640625,0.4976806640625,0.4224853515625,0.0814208984375,0.4473876953125,2.7109403788983544
0.5572509765625,0.7760009765625,0.7364501953125,0.3414306640625,0.9976806640625,0.9224853515625,0.5814208984375,0.9473876953125,5.234209204919104
0.8072509765625,0.0260009765625,0.4864501953125,0.5914306640625,0.7476806640625,0.6724853515625,0.3314208984375,0.6973876953125,4.04390356685451
0.3072509765625,0.5260009765625,0.9864501953125,0.0914306640625,0.2476806640625,0.1724853515625,0.8314208984375,0.1973876953125,3.0816801163139083
0.4322509765625,0.1510009765625,0.6114501953125,0.2164306640625,0.1226806640625,0.2974853515625,0.4564208984375,0.5723876953125,2.7560130596787795
0.9322509765625,0.6510009765625,0.1114501953125,0.7164306640625,0.6226806640625,0.7974853515625,0.9564208984375,0.0723876953125,4.3651380185958875
0.6822509765625,0.4010009765625,0.8614501953125,0.4664306640625,0.8726806640625,0.5474853515625,0.2064208984375,0.3223876953125,4.037757641063568
0.1822509765625,0.9010009765625,0.3614501953125,0.9664306640625,0.3726806640625,0.0474853515625,0.7064208984375,0.8223876953125,3.9351551981348916
0.2447509765625,0.0885009765625,0.7989501953125,0.6539306640625,0.9351806640625,0.2349853515625,0.3939208984375,0.5098876953125,3.565061647681784
0.7447509765625,0.5885009765625,0.2989501953125,0.1539306640625,0.4351806640625,0.7349853515625,0.8939208984375,0.0098876953125,3.562315841447728
0.9947509765625,0.3385009765625,0.5489501953125,0.9039306640625,0.1851806640625,0.9849853515625,0.1439208984375,0.2598876953125,3.89603769382402
0.4947509765625,0.8385009765625,0.0489501953125,0.4039306640625,0.6851806640625,0.4849853515625,0.6439208984375,0.7598876953125,4.048604728577917
0.3697509765625,0.4635009765625,0.4239501953125,0.2789306640625,0.5601806640625,0.1099853515625,0.0189208984375,0.3848876953125,2.5306354484688347
0.8697509765625,0.9635009765625,0.9239501953125,0.7789306640625,0.0601806640625,0.6099853515625,0.5189208984375,0.8848876953125,4.988657129115802
0.6197509765625,0.2135009765625,0.1739501953125,0.0289306640625,0.3101806640625,0.8599853515625,0.2689208984375,0.6348876953125,2.9165581078771123
0.1197509765625,0.7135009765625,0.6739501953125,0.5289306640625,0.8101806640625,0.3599853515625,0.7689208984375,0.1348876953125,3.809148969644932
0.0885009765625,0.2447509765625,0.2677001953125,0.4976806640625,0.2164306640625,0.5787353515625,0.6126708984375,0.6661376953125,3.0273225308814284
0.5885009765625,0.7447509765625,0.7677001953125,0.9976806640625,0.7164306640625,0.0787353515625,0.1126708984375,0.1661376953125,3.78075964566529
0.8385009765625,0.4947509765625,0.0177001953125,0.2476806640625,0.9664306640625,0.3287353515625,0.8626708984375,0.4161376953125,3.790831900960482
0.3385009765625,0.9947509765625,0.5177001953125,0.7476806640625,0.4664306640625,0.8287353515625,0.3626708984375,0.9161376953125,4.6803266496554485
0.4635009765625,0.3697509765625,0.8927001953125,0.6226806640625,0.3414306640625,0.7037353515625,0.9876708984375,0.2911376953125,4.274142584535779
0.9635009765625,0.8697509765625,0.3927001953125,0.1226806640625,0.8414306640625,0.2037353515625,0.4876708984375,0.7911376953125,4.21806962879173
0.7135009765625,0.1197509765625,0.6427001953125,0.8726806640625,0.5914306640625,0.4537353515625,0.7376708984375,0.5411376953125,4.322916392168807
0.2135009765625,0.6197509765625,0.1427001953125,0.3726806640625,0.0914306640625,0.9537353515625,0.2376708984375,0.0411376953125,2.4824965903728566
0.1510009765625,0.4322509765625,0.7052001953125,0.0601806640625,0.6539306640625,0.7662353515625,0.9251708984375,0.3536376953125,3.724449009665223
0.6510009765625,0.9322509765625,0.2052001953125,0.5601806640625,0.1539306640625,0.2662353515625,0.4251708984375,0.8536376953125,3.7266265088559773
0.9010009765625,0.1822509765625,0.9552001953125,0.3101806640625,0.4039306640625,0.0162353515625,0.6751708984375,0.6036376953125,3.6887946277197123
0.4010009765625,0.6822509765625,0.4552001953125,0.8101806640625,0.9039306640625,0.5162353515625,0.1751708984375,0.1036376953125,3.742038173667802
0.2760009765625,0.0572509765625,0.0802001953125,0.9351806640625,0.7789306640625,0.8912353515625,0.5501708984375,0.7286376953125,3.8836047562308598
0.7760009765625,0.5572509765625,0.5802001953125,0.4351806640625,0.2789306640625,0.3912353515625,0.0501708984375,0.2286376953125,3.132510775721129
0.5260009765625,0.3072509765625,0.3302001953125,0.6851806640625,0.0289306640625,0.1412353515625,0.8001708984375,0.4786376953125,3.1093021859966776
0.0260009765625,0.8072509765625,0.8302001953125,0.1851806640625,0.5289306640625,0.6412353515625,0.3001708984375,0.9786376953125,3.8987951256246336
0.0181884765625,0.3931884765625,0.3536376953125,0.5523681640625,0.9898681640625,0.9459228515625,0.4486083984375,0.9083251953125,4.141517919339126
0.5181884765625,0.8931884765625,0.8536376953125,0.0523681640625,0.4898681640625,0.4459228515625,0.9486083984375,0.4083251953125,4.191880637503098
0.7681884765625,0.1431884765625,0.1036376953125,0.8023681640625,0.2398681640625,0.1959228515625,0.1986083984375,0.1583251953125,2.4472057578591895
0.2681884765625,0.6431884765625,0.6036376953125,0.3023681640625,0.7398681640625,0.6959228515625,0.6986083984375,0.6583251953125,4.300387924704975
0.3931884765625,0.0181884765625,0.9786376953125,0.4273681640625,0.6148681640625,0.8209228515625,0.0736083984375,0.0333251953125,3.0610247978860534
0.8931884765625,0.5181884765625,0.4786376953125,0.9273681640625,0.1148681640625,0.3209228515625,0.5736083984375,0.5333251953125,4.016120202312575
0.6431884765625,0.2681884765625,0.7286376953125,0.1773681640625,0.3648681640625,0.0709228515625,0.3236083984375,0.7833251953125,3.158347201686895
0.1431884765625,0.7681884765625,0.2286376953125,0.6773681640625,0.8648681640625,0.5709228515625,0.8236083984375,0.2833251953125,4.0054996662187445
0.2056884765625,0.2056884765625,0.6661376953125,0.9898681640625,0.4273681640625,0.6334228515625,0.0111083984375,0.0958251953125,2.9755609362663975
0.7056884765625,0.7056884765625,0.1661376953125,0.4898681640625,0.9273681640625,0.1334228515625,0.5111083984375,0.5958251953125,3.9164074387044043
0.9556884765625,0.4556884765625,0.9161376953125,0.7398681640625,0.6773681640625,0.3834228515625,0.2611083984375,0.8458251953125,4.731749717790887
0.4556884765625,0.9556884765625,0.4161376953125,0.2398681640625,0.1773681640625,0.8834228515625,0.7611083984375,0.3458251953125,3.8766496547975526
0.3306884765625,0.3306884765625,0.0411376953125,0.1148681640625,0.0523681640625,0.5084228515625,0.3861083984375,0.9708251953125,2.546212881446723
0.8306884765625,0.8306884765625,0.5411376953125,0.6148681640625,0.5523681640625,0.0084228515625,0.8861083984375,0.4708251953125,4.330119700724815
0.5806884765625,0.0806884765625,0.2911376953125,0.3648681640625,0.8023681640625,0.2584228515625,0.1361083984375,0.2208251953125,2.6023524932926723
0.0806884765625,0.5806884765625,0.7911376953125,0.8648681640625,0.3023681640625,0.7584228515625,0.6361083984375,0.7208251953125,4.340997466543817
0.1119384765625,0.1119384765625,0.1348876953125,0.1461181640625,0.7086181640625,0.0396728515625,0.9798583984375,0.1895751953125,2.2127953718181836
0.6119384765625,0.6119384765625,0.6348876953125,0.6461181640625,0.2086181640625,0.5396728515625,0.4798583984375,0.6895751953125,4.162915842916548
0.8619384765625,0.3619384765625,0.3848876953125,0.3961181640625,0.4586181640625,0.7896728515625,0.7298583984375,0.9395751953125,4.501392769259043
0.3619384765625,0.8619384765625,0.8848876953125,0.8961181640625,0.9586181640625,0.2896728515625,0.2298583984375,0.4395751953125,4.425377274315476
0.4869384765625,0.4869384765625,0.5098876953125,0.7711181640625,0.8336181640625,0.1646728515625,0.6048583984375,0.8145751953125,4.321239323515692
0.9869384765625,0.9869384765625,0.0098876953125,0.2711181640625,0.3336181640625,0.6646728515625,0.1048583984375,0.3145751953125,3.3047253146238074
0.7369384765625,0.2369384765625,0.7598876953125,0.5211181640625,0.0836181640625,0.9146728515625,0.8548583984375,0.0645751953125,3.7883340089178823
0.2369384765625,0.7369384765625,0.2598876953125,0.0211181640625,0.5836181640625,0.4146728515625,0.3548583984375,0.5645751953125,3.021292178162409
0.1744384765625,0.2994384765625,0.8223876953125,0.3336181640625,0.1461181640625,0.3521728515625,0.5423583984375,0.7520751953125,3.218625346353952
0.6744384765625,0.7994384765625,0.3223876953125,0.8336181640625,0.6461181640625,0.8521728515625,0.0423583984375,0.2520751953125,4.045188190660753
0.9244384765625,0.0494384765625,0.5723876953125,0.0836181640625,0.8961181640625,0.6021728515625,0.7923583984375,0.0020751953125,3.5342914332153046
0.4244384765625,0.5494384765625,0.0723876953125,0.5836181640625,0.3961181640625,0.1021728515625,0.2923583984375,0.5020751953125,2.8146810710228114
0.2994384765625,0.1744384765625,0.4473876953125,0.7086181640625,0.2711181640625,0.4771728515625,0.9173583984375,0.1270751953125,3.199746475993029
0.7994384765625,0.6744384765625,0.9473876953125,0.2086181640625,0.7711181640625,0.9771728515625,0.4173583984375,0.6270751953125,4.878407762406134
0.5494384765625,0.4244384765625,0.1973876953125,0.9586181640625,0.5211181640625,0.7271728515625,0.6673583984375,0.8770751953125,4.498920046325488
0.0494384765625,0.9244384765625,0.6973876953125,0.4586181640625,0.0211181640625,0.2271728515625,0.1673583984375,0.3770751953125,2.713749484081434
0.0338134765625,0.1275634765625,0.9317626953125,0.0054931640625,0.8492431640625,0.1177978515625,0.7454833984375,0.2677001953125,2.7803380783481093
